V1.11,V1.12,V1.13,V1.14,V1.15,V1.21,V1.22,V1.23,V1.24,V1.25,V1.31,V1.32,V1.33,V1.34,V1.35,V1.41,V1.42,V1.43,V1.44,V1.45,V1.51,V1.52,V1.53,V1.54,V1.55,V2.11,V2.12,V2.13,V2.14,V2.15,V2.21,V2.22,V2.23,V2.24,V2.25,V2.31,V2.32,V2.33,V2.34,V2.35,V2.41,V2.42,V2.43,V2.44,V2.45,V2.51,V2.52,V2.53,V2.54,V2.55
0.007190907,-0.001898931,-0.000386747,5.17E-06,-0.00177861,-0.001898931,0.004326612,5.35E-05,-9.45E-07,3.10E-05,-0.000386747,5.35E-05,3.14E-05,-4.85E-07,0.000103334,5.17E-06,-9.45E-07,-4.85E-07,8.28E-09,-2.15E-06,-0.00177861,3.10E-05,0.000103334,-2.15E-06,0.010493344,0.006936965,-0.001771762,-0.000373434,4.88E-06,-0.00133001,-0.001771762,0.00433331,4.30E-05,-8.12E-07,0.000291677,-0.000373434,4.30E-05,3.02E-05,-4.58E-07,7.26E-05,4.88E-06,-8.12E-07,-4.58E-07,7.71E-09,-1.74E-06,-0.00133001,0.000291677,7.26E-05,-1.74E-06,0.009430956
0.005619912,-0.001250493,-0.000285319,3.28E-06,-0.000611924,-0.001250493,0.004706516,7.10E-06,-2.81E-07,-0.000269138,-0.000285319,7.10E-06,2.16E-05,-2.90E-07,-4.48E-06,3.28E-06,-2.81E-07,-2.90E-07,4.48E-09,-3.14E-07,-0.000611924,-0.000269138,-4.48E-06,-3.14E-07,0.007181654,0.006129582,-0.001837819,-0.000295807,3.34E-06,-0.000682722,-0.001837819,0.004534919,2.99E-05,-4.33E-07,-3.05E-05,-0.000295807,2.99E-05,2.18E-05,-2.93E-07,-3.64E-07,3.34E-06,-4.33E-07,-2.93E-07,4.53E-09,-3.87E-07,-0.000682722,-3.05E-05,-3.64E-07,-3.87E-07,0.00729474
0.005828868,-0.001935095,-0.000313426,4.20E-06,-0.000939221,-0.001935095,0.00435776,3.79E-05,-6.60E-07,0.000256387,-0.000313426,3.79E-05,2.74E-05,-4.28E-07,7.26E-05,4.20E-06,-6.60E-07,-4.28E-07,7.40E-09,-1.85E-06,-0.000939221,0.000256387,7.26E-05,-1.85E-06,0.008758552,0.006362092,-0.00206404,-0.000349167,4.73E-06,-0.000835108,-0.00206404,0.004290703,4.22E-05,-7.15E-07,0.000292193,-0.000349167,4.22E-05,3.12E-05,-4.87E-07,4.83E-05,4.73E-06,-7.15E-07,-4.87E-07,8.34E-09,-1.35E-06,-0.000835108,0.000292193,4.83E-05,-1.35E-06,0.008510165
0.006982886,-0.002506506,-0.000327503,3.70E-06,-0.0006945,-0.002506506,0.004876425,6.16E-05,-7.73E-07,-0.00026999,-0.000327503,6.16E-05,2.38E-05,-3.23E-07,1.25E-05,3.70E-06,-7.73E-07,-3.23E-07,5.11E-09,-7.30E-07,-0.0006945,-0.00026999,1.25E-05,-7.30E-07,0.009115557,0.006643395,-0.002078929,-0.000320338,3.61E-06,-0.000479378,-0.002078929,0.004937955,3.67E-05,-4.06E-07,-0.000457465,-0.000320338,3.67E-05,2.35E-05,-3.15E-07,1.16E-05,3.61E-06,-4.06E-07,-3.15E-07,4.91E-09,-8.16E-07,-0.000479378,-0.000457465,1.16E-05,-8.16E-07,0.008578378
0.00583916,-0.001179554,-0.000293678,3.36E-06,-0.000521463,-0.001179554,0.003950863,2.28E-05,-4.57E-07,-0.000394348,-0.000293678,2.28E-05,2.36E-05,-3.24E-07,-2.96E-05,3.36E-06,-4.57E-07,-3.24E-07,5.05E-09,3.68E-07,-0.000521463,-0.000394348,-2.96E-05,3.68E-07,0.006904953,0.005466016,-0.000883327,-0.00026739,2.92E-06,-0.000452536,-0.000883327,0.004021427,8.22E-06,-3.21E-07,-0.000395617,-0.00026739,8.22E-06,2.06E-05,-2.67E-07,-2.58E-05,2.92E-06,-3.21E-07,-2.67E-07,4.03E-09,2.06E-07,-0.000452536,-0.000395617,-2.58E-05,2.06E-07,0.006876774
0.006573188,-0.001660858,-0.000345026,4.34E-06,-0.000943551,-0.001660858,0.004675486,4.08E-05,-7.18E-07,0.000221281,-0.000345026,4.08E-05,2.58E-05,-3.69E-07,1.99E-05,4.34E-06,-7.18E-07,-3.69E-07,5.94E-09,-6.14E-07,-0.000943551,0.000221281,1.99E-05,-6.14E-07,0.008107361,0.006564456,-0.001859498,-0.000326282,3.98E-06,-0.00114253,-0.001859498,0.004598586,4.75E-05,-7.34E-07,0.000190371,-0.000326282,4.75E-05,2.31E-05,-3.23E-07,4.05E-05,3.98E-06,-7.34E-07,-3.23E-07,5.14E-09,-9.78E-07,-0.00114253,0.000190371,4.05E-05,-9.78E-07,0.007919481
0.007226286,-0.001542322,-0.000358166,4.14E-06,-0.001096894,-0.001542322,0.004423625,1.55E-05,-2.65E-07,0.000157807,-0.000358166,1.55E-05,2.66E-05,-3.62E-07,3.70E-05,4.14E-06,-2.65E-07,-3.62E-07,5.56E-09,-8.49E-07,-0.001096894,0.000157807,3.70E-05,-8.49E-07,0.00878881,0.006672272,-0.001441797,-0.000338004,3.96E-06,-0.000981676,-0.001441797,0.00442605,1.74E-05,-3.33E-07,7.58E-05,-0.000338004,1.74E-05,2.64E-05,-3.66E-07,1.75E-05,3.96E-06,-3.33E-07,-3.66E-07,5.68E-09,-5.13E-07,-0.000981676,7.58E-05,1.75E-05,-5.13E-07,0.008825388
0.007606611,-0.001992947,-0.00035601,3.99E-06,-0.000667508,-0.001992947,0.003854081,2.70E-05,-1.80E-07,2.07E-05,-0.00035601,2.70E-05,2.51E-05,-3.35E-07,-4.14E-07,3.99E-06,-1.80E-07,-3.35E-07,5.08E-09,-2.13E-07,-0.000667508,2.07E-05,-4.14E-07,-2.13E-07,0.007490705,0.007192056,-0.001791003,-0.000353946,4.07E-06,-0.000381024,-0.001791003,0.003870743,2.29E-05,-1.84E-07,0.000244429,-0.000353946,2.29E-05,2.59E-05,-3.50E-07,-1.66E-05,4.07E-06,-1.84E-07,-3.50E-07,5.37E-09,-6.36E-08,-0.000381024,0.000244429,-1.66E-05,-6.36E-08,0.007878106
0.006621034,-0.001514534,-0.000341384,4.34E-06,-0.000896689,-0.001514534,0.003413172,4.90E-05,-7.99E-07,-0.000107784,-0.000341384,4.90E-05,2.55E-05,-3.72E-07,3.55E-05,4.34E-06,-7.99E-07,-3.72E-07,6.08E-09,-1.10E-06,-0.000896689,-0.000107784,3.55E-05,-1.10E-06,0.007979274,0.006523663,-0.001598751,-0.000356984,4.76E-06,-0.000869339,-0.001598751,0.003440975,5.93E-05,-9.88E-07,-0.000182324,-0.000356984,5.93E-05,2.82E-05,-4.27E-07,3.22E-05,4.76E-06,-9.88E-07,-4.27E-07,7.12E-09,-1.03E-06,-0.000869339,-0.000182324,3.22E-05,-1.03E-06,0.008051568
0.005712674,-0.002210653,-0.000301109,3.79E-06,-0.00052783,-0.002210653,0.004382564,7.02E-05,-1.11E-06,-5.73E-05,-0.000301109,7.02E-05,2.48E-05,-3.66E-07,2.80E-05,3.79E-06,-1.11E-06,-3.66E-07,6.09E-09,-1.02E-06,-0.00052783,-5.73E-05,2.80E-05,-1.02E-06,0.008641952,0.005586614,-0.002077549,-0.000287157,3.56E-06,-0.000822102,-0.002077549,0.004319022,6.21E-05,-1.06E-06,0.000258759,-0.000287157,6.21E-05,2.29E-05,-3.27E-07,4.04E-05,3.56E-06,-1.06E-06,-3.27E-07,5.31E-09,-1.16E-06,-0.000822102,0.000258759,4.04E-05,-1.16E-06,0.008507831
0.007012897,-0.002761201,-0.000351653,4.51E-06,-0.001521449,-0.002761201,0.004845036,8.82E-05,-1.25E-06,7.62E-05,-0.000351653,8.82E-05,2.85E-05,-4.30E-07,7.38E-05,4.51E-06,-1.25E-06,-4.30E-07,7.26E-09,-1.64E-06,-0.001521449,7.62E-05,7.38E-05,-1.64E-06,0.00864174,0.007656486,-0.002846353,-0.000404523,5.41E-06,-0.001542165,-0.002846353,0.004798543,9.87E-05,-1.43E-06,-5.04E-05,-0.000404523,9.87E-05,3.31E-05,-5.09E-07,7.39E-05,5.41E-06,-1.43E-06,-5.09E-07,8.59E-09,-1.57E-06,-0.001542165,-5.04E-05,7.39E-05,-1.57E-06,0.008577705
0.007293269,-0.002339711,-0.000368969,4.57E-06,-0.000484831,-0.002339711,0.004428723,6.82E-05,-1.02E-06,-0.000535831,-0.000368969,6.82E-05,2.84E-05,-4.14E-07,5.91E-05,4.57E-06,-1.02E-06,-4.14E-07,6.82E-09,-1.57E-06,-0.000484831,-0.000535831,5.91E-05,-1.57E-06,0.009277575,0.007291379,-0.002169749,-0.00039507,5.20E-06,-0.000984732,-0.002169749,0.004322005,5.83E-05,-9.10E-07,-0.000473616,-0.00039507,5.83E-05,3.27E-05,-4.98E-07,8.06E-05,5.20E-06,-9.10E-07,-4.98E-07,8.38E-09,-1.76E-06,-0.000984732,-0.000473616,8.06E-05,-1.76E-06,0.008888741
0.00891142,-0.001868593,-0.000499267,6.42E-06,-0.001308187,-0.001868593,0.004715012,5.03E-05,-8.02E-07,-0.000124755,-0.000499267,5.03E-05,3.90E-05,-5.73E-07,8.91E-05,6.42E-06,-8.02E-07,-5.73E-07,9.25E-09,-1.92E-06,-0.001308187,-0.000124755,8.91E-05,-1.92E-06,0.010457022,0.007861989,-0.001845897,-0.000424438,5.31E-06,-0.001200327,-0.001845897,0.004685739,4.59E-05,-7.16E-07,-9.73E-05,-0.000424438,4.59E-05,3.31E-05,-4.82E-07,8.10E-05,5.31E-06,-7.16E-07,-4.82E-07,7.77E-09,-1.77E-06,-0.001200327,-9.73E-05,8.10E-05,-1.77E-06,0.01004136
0.006013799,-0.001855868,-0.000265206,2.97E-06,-0.00095739,-0.001855868,0.004514886,2.10E-05,-4.27E-07,0.000148422,-0.000265206,2.10E-05,2.07E-05,-2.81E-07,2.58E-05,2.97E-06,-4.27E-07,-2.81E-07,4.41E-09,-1.04E-06,-0.00095739,0.000148422,2.58E-05,-1.04E-06,0.01054392,0.005993712,-0.001536939,-0.000280586,3.16E-06,-0.000536843,-0.001536939,0.00448125,1.41E-05,-3.52E-07,-7.16E-05,-0.000280586,1.41E-05,2.20E-05,-2.95E-07,7.07E-06,3.16E-06,-3.52E-07,-2.95E-07,4.57E-09,-7.88E-07,-0.000536843,-7.16E-05,7.07E-06,-7.88E-07,0.009821762
0.008237927,-0.001934567,-0.000441005,5.52E-06,-0.002074537,-0.001934567,0.00444766,3.26E-05,-4.55E-07,0.000239148,-0.000441005,3.26E-05,3.44E-05,-5.02E-07,0.000107281,5.52E-06,-4.55E-07,-5.02E-07,8.15E-09,-1.99E-06,-0.002074537,0.000239148,0.000107281,-1.99E-06,0.01081945,0.007995738,-0.002030657,-0.00043602,5.47E-06,-0.001586807,-0.002030657,0.004538603,4.80E-05,-7.10E-07,0.000177676,-0.00043602,4.80E-05,3.42E-05,-4.96E-07,8.43E-05,5.47E-06,-7.10E-07,-4.96E-07,8.03E-09,-1.76E-06,-0.001586807,0.000177676,8.43E-05,-1.76E-06,0.010823817
0.005334881,-0.001735543,-0.000243843,2.69E-06,-0.000883542,-0.001735543,0.004851513,1.03E-05,-1.79E-07,0.000155391,-0.000243843,1.03E-05,1.89E-05,-2.57E-07,4.95E-05,2.69E-06,-1.79E-07,-2.57E-07,4.08E-09,-1.19E-06,-0.000883542,0.000155391,4.95E-05,-1.19E-06,0.009865031,0.005047427,-0.00157516,-0.000231403,2.53E-06,-0.000607295,-0.00157516,0.004812159,1.99E-06,-7.27E-08,-1.50E-05,-0.000231403,1.99E-06,1.83E-05,-2.47E-07,3.35E-05,2.53E-06,-7.27E-08,-2.47E-07,3.89E-09,-8.66E-07,-0.000607295,-1.50E-05,3.35E-05,-8.66E-07,0.008729698
0.006297963,-0.002226056,-0.000315915,3.92E-06,-0.001013079,-0.002226056,0.004629704,4.26E-05,-5.54E-07,0.000418384,-0.000315915,4.26E-05,2.62E-05,-3.82E-07,4.67E-06,3.92E-06,-5.54E-07,-3.82E-07,6.18E-09,-2.97E-07,-0.001013079,0.000418384,4.67E-06,-2.97E-07,0.009366836,0.006137291,-0.002327914,-0.000316605,4.11E-06,-0.0010819,-0.002327914,0.004596533,5.29E-05,-7.69E-07,0.00049452,-0.000316605,5.29E-05,2.74E-05,-4.17E-07,1.83E-05,4.11E-06,-7.69E-07,-4.17E-07,7.03E-09,-6.19E-07,-0.0010819,0.00049452,1.83E-05,-6.19E-07,0.009401967
0.007939784,-0.002310271,-0.000375557,4.32E-06,-0.00139814,-0.002310271,0.004792459,2.57E-05,-1.01E-07,-9.56E-05,-0.000375557,2.57E-05,2.76E-05,-3.83E-07,5.82E-05,4.32E-06,-1.01E-07,-3.83E-07,6.03E-09,-1.25E-06,-0.00139814,-9.56E-05,5.82E-05,-1.25E-06,0.008310101,0.006343674,-0.00174969,-0.000283743,3.07E-06,-0.001442714,-0.00174969,0.004745739,-1.83E-06,2.11E-07,-0.000297736,-0.000283743,-1.83E-06,2.12E-05,-2.87E-07,6.78E-05,3.07E-06,2.11E-07,-2.87E-07,4.54E-09,-1.40E-06,-0.001442714,-0.000297736,6.78E-05,-1.40E-06,0.007838706
0.007136806,-0.001762338,-0.000364599,4.54E-06,-0.001544726,-0.001762338,0.004780351,1.80E-05,-3.56E-07,-0.000115049,-0.000364599,1.80E-05,2.82E-05,-4.11E-07,9.46E-05,4.54E-06,-3.56E-07,-4.11E-07,6.76E-09,-2.11E-06,-0.001544726,-0.000115049,9.46E-05,-2.11E-06,0.010225532,0.007383206,-0.001847527,-0.000394389,5.09E-06,-0.001819568,-0.001847527,0.004631705,3.52E-05,-6.61E-07,-2.09E-05,-0.000394389,3.52E-05,3.05E-05,-4.50E-07,0.000112088,5.09E-06,-6.61E-07,-4.50E-07,7.38E-09,-2.37E-06,-0.001819568,-2.09E-05,0.000112088,-2.37E-06,0.010052754
0.006108053,-0.00144188,-0.000311476,3.63E-06,-0.000301386,-0.00144188,0.004091053,-4.47E-07,-2.68E-08,-0.000180913,-0.000311476,-4.47E-07,2.50E-05,-3.49E-07,-2.55E-05,3.63E-06,-2.68E-08,-3.49E-07,5.60E-09,3.01E-08,-0.000301386,-0.000180913,-2.55E-05,3.01E-08,0.009765219,0.005460351,-0.001393563,-0.000282666,3.31E-06,-0.000115129,-0.001393563,0.0040281,-3.74E-06,6.51E-08,-0.00022818,-0.000282666,-3.74E-06,2.37E-05,-3.32E-07,-2.03E-05,3.31E-06,6.51E-08,-3.32E-07,5.36E-09,-2.70E-07,-0.000115129,-0.00022818,-2.03E-05,-2.70E-07,0.009585725
0.006739655,-0.001994756,-0.000325,3.81E-06,-0.00136006,-0.001994756,0.004928279,1.64E-05,-1.61E-07,0.000133457,-0.000325,1.64E-05,2.64E-05,-3.72E-07,6.20E-05,3.81E-06,-1.61E-07,-3.72E-07,5.92E-09,-1.63E-06,-0.00136006,0.000133457,6.20E-05,-1.63E-06,0.00975656,0.006727798,-0.00162647,-0.000326477,3.77E-06,-0.001227301,-0.00162647,0.004977748,1.04E-05,-1.87E-07,-0.00011225,-0.000326477,1.04E-05,2.54E-05,-3.48E-07,5.32E-05,3.77E-06,-1.87E-07,-3.48E-07,5.43E-09,-1.43E-06,-0.001227301,-0.00011225,5.32E-05,-1.43E-06,0.009446482
0.006057891,-0.001230263,-0.000296413,3.10E-06,-6.43E-05,-0.001230263,0.004145305,2.17E-06,-5.50E-09,-0.000257297,-0.000296413,2.17E-06,2.13E-05,-2.68E-07,-2.30E-05,3.10E-06,-5.50E-09,-2.68E-07,3.92E-09,-1.97E-08,-6.43E-05,-0.000257297,-2.30E-05,-1.97E-08,0.006378054,0.005786199,-0.001309326,-0.000284337,3.00E-06,-0.000220004,-0.001309326,0.004074975,1.28E-05,-1.89E-07,-0.000238619,-0.000284337,1.28E-05,2.05E-05,-2.57E-07,-1.63E-05,3.00E-06,-1.89E-07,-2.57E-07,3.78E-09,-8.05E-08,-0.000220004,-0.000238619,-1.63E-05,-8.05E-08,0.006352228
0.006523824,-0.001820597,-0.000328701,4.07E-06,-0.001423067,-0.001820597,0.004774025,2.12E-05,-4.39E-07,0.000162512,-0.000328701,2.12E-05,2.63E-05,-3.84E-07,7.79E-05,4.07E-06,-4.39E-07,-3.84E-07,6.36E-09,-1.57E-06,-0.001423067,0.000162512,7.79E-05,-1.57E-06,0.009492602,0.007059038,-0.002344505,-0.00034553,4.26E-06,-0.001340046,-0.002344505,0.004728667,4.75E-05,-7.19E-07,0.000191481,-0.00034553,4.75E-05,2.63E-05,-3.82E-07,8.38E-05,4.26E-06,-7.19E-07,-3.82E-07,6.27E-09,-1.80E-06,-0.001340046,0.000191481,8.38E-05,-1.80E-06,0.009471901
0.006933947,-0.00240123,-0.000347436,4.40E-06,-0.001352593,-0.00240123,0.004673744,6.72E-05,-1.07E-06,0.000569958,-0.000347436,6.72E-05,2.75E-05,-4.06E-07,5.29E-05,4.40E-06,-1.07E-06,-4.06E-07,6.69E-09,-1.45E-06,-0.001352593,0.000569958,5.29E-05,-1.45E-06,0.008187135,0.00685232,-0.002468375,-0.000348096,4.49E-06,-0.001137948,-0.002468375,0.004690762,7.73E-05,-1.23E-06,0.000334776,-0.000348096,7.73E-05,2.81E-05,-4.26E-07,3.21E-05,4.49E-06,-1.23E-06,-4.26E-07,7.17E-09,-1.04E-06,-0.001137948,0.000334776,3.21E-05,-1.04E-06,0.007918745
0.006550767,-0.002548654,-0.000313131,4.05E-06,-0.001453301,-0.002548654,0.00454212,7.82E-05,-1.19E-06,0.000156069,-0.000313131,7.82E-05,2.46E-05,-3.79E-07,5.64E-05,4.05E-06,-1.19E-06,-3.79E-07,6.55E-09,-1.34E-06,-0.001453301,0.000156069,5.64E-05,-1.34E-06,0.008183721,0.007356882,-0.002772289,-0.000365843,4.85E-06,-0.001560409,-0.002772289,0.004530088,8.58E-05,-1.26E-06,0.00024041,-0.000365843,8.58E-05,2.88E-05,-4.47E-07,6.49E-05,4.85E-06,-1.26E-06,-4.47E-07,7.68E-09,-1.49E-06,-0.001560409,0.00024041,6.49E-05,-1.49E-06,0.008316915
0.006690536,-0.001661131,-0.000363092,4.39E-06,-5.44E-05,-0.001661131,0.003648876,3.98E-05,-5.24E-07,0.000310933,-0.000363092,3.98E-05,2.84E-05,-4.00E-07,-3.55E-05,4.39E-06,-5.24E-07,-4.00E-07,6.30E-09,1.35E-07,-5.44E-05,0.000310933,-3.55E-05,1.35E-07,0.007755043,0.005855115,-0.001458497,-0.00029858,3.39E-06,0.000246325,-0.001458497,0.003654512,2.18E-05,-2.47E-07,0.000384339,-0.00029858,2.18E-05,2.31E-05,-3.14E-07,-6.69E-05,3.39E-06,-2.47E-07,-3.14E-07,4.88E-09,6.24E-07,0.000246325,0.000384339,-6.69E-05,6.24E-07,0.007083489
0.007015712,-0.002374537,-0.000371882,4.73E-06,-0.001201444,-0.002374537,0.004828446,8.75E-05,-1.40E-06,8.35E-06,-0.000371882,8.75E-05,2.79E-05,-4.09E-07,6.02E-05,4.73E-06,-1.40E-06,-4.09E-07,6.72E-09,-1.33E-06,-0.001201444,8.35E-06,6.02E-05,-1.33E-06,0.008251655,0.007395272,-0.002279475,-0.000398378,5.16E-06,-0.001502992,-0.002279475,0.004620493,7.85E-05,-1.28E-06,0.000124462,-0.000398378,7.85E-05,2.99E-05,-4.43E-07,8.62E-05,5.16E-06,-1.28E-06,-4.43E-07,7.31E-09,-1.76E-06,-0.001502992,0.000124462,8.62E-05,-1.76E-06,0.00844038
0.006829412,-0.001623984,-0.000353744,4.25E-06,-0.001184474,-0.001623984,0.004105972,1.82E-05,-1.96E-07,-0.000227431,-0.000353744,1.82E-05,2.69E-05,-3.77E-07,6.74E-05,4.25E-06,-1.96E-07,-3.77E-07,5.97E-09,-1.65E-06,-0.001184474,-0.000227431,6.74E-05,-1.65E-06,0.009495374,0.006872661,-0.001604146,-0.000359207,4.30E-06,-0.000998158,-0.001604146,0.004163619,1.19E-05,-7.40E-08,-8.01E-05,-0.000359207,1.19E-05,2.78E-05,-3.87E-07,4.84E-05,4.30E-06,-7.40E-08,-3.87E-07,6.06E-09,-1.39E-06,-0.000998158,-8.01E-05,4.84E-05,-1.39E-06,0.009571551
0.005188955,-0.001769776,-0.000230624,2.50E-06,1.93E-05,-0.001769776,0.004828948,6.28E-05,-1.14E-06,-0.000644004,-0.000230624,6.28E-05,1.79E-05,-2.45E-07,-2.65E-05,2.50E-06,-1.14E-06,-2.45E-07,4.04E-09,-2.48E-07,1.93E-05,-0.000644004,-2.65E-05,-2.48E-07,0.009093514,0.005139249,-0.001802028,-0.000206035,2.01E-06,0.000111613,-0.001802028,0.004636522,4.91E-05,-8.15E-07,-0.000619253,-0.000206035,4.91E-05,1.51E-05,-1.94E-07,-2.70E-05,2.01E-06,-8.15E-07,-1.94E-07,3.08E-09,-2.33E-07,0.000111613,-0.000619253,-2.70E-05,-2.33E-07,0.008836688
0.006560011,-0.00233063,-0.000331422,4.21E-06,-0.001180338,-0.00233063,0.004363547,6.79E-05,-9.82E-07,0.000689834,-0.000331422,6.79E-05,2.68E-05,-4.02E-07,5.24E-05,4.21E-06,-9.82E-07,-4.02E-07,6.76E-09,-1.32E-06,-0.001180338,0.000689834,5.24E-05,-1.32E-06,0.009457108,0.007536539,-0.002481706,-0.00039092,5.03E-06,-0.001179485,-0.002481706,0.004320452,8.36E-05,-1.20E-06,0.000238358,-0.00039092,8.36E-05,3.11E-05,-4.67E-07,4.99E-05,5.03E-06,-1.20E-06,-4.67E-07,7.75E-09,-1.17E-06,-0.001179485,0.000238358,4.99E-05,-1.17E-06,0.008959794
0.006695154,-0.002274825,-0.000348621,4.32E-06,-0.001008541,-0.002274825,0.004609085,7.02E-05,-1.03E-06,0.00010136,-0.000348621,7.02E-05,2.69E-05,-3.89E-07,5.01E-05,4.32E-06,-1.03E-06,-3.89E-07,6.34E-09,-1.29E-06,-0.001008541,0.00010136,5.01E-05,-1.29E-06,0.007956534,0.007016479,-0.002247029,-0.000377538,4.79E-06,-0.001185638,-0.002247029,0.004562435,6.94E-05,-1.03E-06,-2.56E-05,-0.000377538,6.94E-05,2.94E-05,-4.32E-07,7.06E-05,4.79E-06,-1.03E-06,-4.32E-07,7.08E-09,-1.65E-06,-0.001185638,-2.56E-05,7.06E-05,-1.65E-06,0.008074167
0.00648894,-0.002154572,-0.000329433,4.12E-06,-0.000395955,-0.002154572,0.004622918,5.95E-05,-8.92E-07,-0.000255197,-0.000329433,5.95E-05,2.50E-05,-3.68E-07,2.82E-05,4.12E-06,-8.92E-07,-3.68E-07,6.14E-09,-1.13E-06,-0.000395955,-0.000255197,2.82E-05,-1.13E-06,0.008003561,0.007224885,-0.002615885,-0.000376246,4.87E-06,-0.000456808,-0.002615885,0.004577257,8.83E-05,-1.29E-06,-0.000256706,-0.000376246,8.83E-05,2.86E-05,-4.29E-07,3.74E-05,4.87E-06,-1.29E-06,-4.29E-07,7.15E-09,-1.27E-06,-0.000456808,-0.000256706,3.74E-05,-1.27E-06,0.00787833
0.005676563,-0.001819075,-0.000267254,3.01E-06,-0.001016224,-0.001819075,0.004934371,2.13E-05,-2.22E-07,-0.000234015,-0.000267254,2.13E-05,2.03E-05,-2.72E-07,1.58E-05,3.01E-06,-2.22E-07,-2.72E-07,4.19E-09,-3.75E-07,-0.001016224,-0.000234015,1.58E-05,-3.75E-07,0.005758513,0.005977,-0.002150926,-0.000279501,3.18E-06,-0.000828959,-0.002150926,0.004915925,3.58E-05,-3.45E-07,-3.63E-05,-0.000279501,3.58E-05,2.14E-05,-2.93E-07,-5.65E-06,3.18E-06,-3.45E-07,-2.93E-07,4.54E-09,-6.70E-08,-0.000828959,-3.63E-05,-5.65E-06,-6.70E-08,0.005907679
0.005789305,-0.001819524,-0.000305717,4.04E-06,-0.000996309,-0.001819524,0.003807087,6.97E-05,-1.17E-06,-0.000198654,-0.000305717,6.97E-05,2.48E-05,-3.76E-07,3.29E-05,4.04E-06,-1.17E-06,-3.76E-07,6.36E-09,-9.08E-07,-0.000996309,-0.000198654,3.29E-05,-9.08E-07,0.008426875,0.006109563,-0.001952533,-0.000323809,4.33E-06,-0.001320081,-0.001952533,0.003834176,8.02E-05,-1.33E-06,-8.87E-05,-0.000323809,8.02E-05,2.60E-05,-3.96E-07,5.07E-05,4.33E-06,-1.33E-06,-3.96E-07,6.70E-09,-1.11E-06,-0.001320081,-8.87E-05,5.07E-05,-1.11E-06,0.008044477
0.00830672,-0.002082206,-0.000443391,5.64E-06,-0.001727358,-0.002082206,0.004934965,6.00E-05,-1.17E-06,0.000108083,-0.000443391,6.00E-05,3.24E-05,-4.65E-07,0.00010957,5.64E-06,-1.17E-06,-4.65E-07,7.43E-09,-2.15E-06,-0.001727358,0.000108083,0.00010957,-2.15E-06,0.009073699,0.00820218,-0.002577012,-0.000439072,5.67E-06,-0.001517098,-0.002577012,0.004806999,8.31E-05,-1.39E-06,0.000239491,-0.000439072,8.31E-05,3.26E-05,-4.73E-07,0.000107297,5.67E-06,-1.39E-06,-4.73E-07,7.66E-09,-2.30E-06,-0.001517098,0.000239491,0.000107297,-2.30E-06,0.009391001
0.006750395,-0.001676171,-0.000350561,4.39E-06,-0.001111207,-0.001676171,0.003791185,2.59E-05,-3.37E-07,-5.27E-05,-0.000350561,2.59E-05,2.72E-05,-3.95E-07,6.63E-05,4.39E-06,-3.37E-07,-3.95E-07,6.39E-09,-1.42E-06,-0.001111207,-5.27E-05,6.63E-05,-1.42E-06,0.009146485,0.006601604,-0.001500531,-0.000357961,4.56E-06,-0.001102387,-0.001500531,0.003725201,2.67E-05,-4.20E-07,4.33E-05,-0.000357961,2.67E-05,2.81E-05,-4.09E-07,7.08E-05,4.56E-06,-4.20E-07,-4.09E-07,6.57E-09,-1.50E-06,-0.001102387,4.33E-05,7.08E-05,-1.50E-06,0.008656256
0.006224013,-0.001345744,-0.000306703,3.43E-06,-0.000700279,-0.001345744,0.004149219,2.93E-05,-5.66E-07,-0.000418661,-0.000306703,2.93E-05,2.15E-05,-2.77E-07,4.14E-05,3.43E-06,-5.66E-07,-2.77E-07,4.11E-09,-1.09E-06,-0.000700279,-0.000418661,4.14E-05,-1.09E-06,0.009106646,0.005970154,-0.001588858,-0.000284536,3.14E-06,-0.00055816,-0.001588858,0.00404092,3.95E-05,-6.41E-07,-0.000470379,-0.000284536,3.95E-05,1.98E-05,-2.56E-07,3.40E-05,3.14E-06,-6.41E-07,-2.56E-07,3.83E-09,-1.01E-06,-0.00055816,-0.000470379,3.40E-05,-1.01E-06,0.009172549
0.006896229,-0.001968141,-0.0003326,3.80E-06,-0.000261882,-0.001968141,0.003952306,4.39E-05,-5.05E-07,-0.000368439,-0.0003326,4.39E-05,2.47E-05,-3.39E-07,-1.41E-05,3.80E-06,-5.05E-07,-3.39E-07,5.23E-09,-1.70E-08,-0.000261882,-0.000368439,-1.41E-05,-1.70E-08,0.007266868,0.006892369,-0.001785355,-0.000329029,3.72E-06,-0.000379263,-0.001785355,0.003929567,3.66E-05,-4.42E-07,-0.000409275,-0.000329029,3.66E-05,2.44E-05,-3.32E-07,-1.86E-05,3.72E-06,-4.42E-07,-3.32E-07,5.09E-09,1.05E-07,-0.000379263,-0.000409275,-1.86E-05,1.05E-07,0.007356775
